Task ID, Task Name,Task Content,Status,Date Created,Date Created Text,Due Date,Due Date Text,Start Date,Start Date Text,Parent ID,Attachments,Assignees,Tags,Priority,List Name,Folder Name/Path,Space Name,Time Estimated,Time Estimated Text,Checklists,Comments,Assigned Comments,Time Spent,Time Spent Text,Rolled Up Time,Rolled Up Time Text
mn911y,"Cushman Wakefield (Cushman & Wakefield)","100+ лет мирового опыта 25+ лет на рынке России Мы предлагаем решения. В сфере недвижимости. 360°, , Торговая недвижимость, Офисы, Склады, Земля, Инфраструктура\nтуризма, Аналитика и исследования\n",qualified prospect,1623923416171,"6/17/2021, 2:50:16 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"Управляющие компании","[""CRM RUSSIA""]","Sales","","","{}","[{""text"":""\nundefined\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""12/9/2022, 11:32:18 AM GMT+5"",""resolved"":""N/A""},{""text"":""направил запрос на контакты, если нет ответа стучаться в отдел управления, отдел торговой недвижимости\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""10/6/2021, 1:54:53 PM GMT+5"",""resolved"":""N/A""},{""text"":""Юлия, добрый день.\n\nВ продолжение переписки, есть ли возможность провести диалог с представителями отделов управления, отделом торговой недвижимости в случае их заинтересованности? \nЕсли такая возможность есть, не могли бы вы подсказать контакты, либо перенаправить данное сообщение в их адрес?\n\nЗаранее благодарим вас за ответ. \n\nС наилучшими пожеланиями, \nМаксим Стряпунин \n+7-922-12-904-12\nhttps://tango.vision/ru/ \n\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""10/6/2021, 1:53:04 PM GMT+5"",""resolved"":""N/A""},{""text"":""Максим, добрый день!\n \nСпасибо. Передала информацию в отдел управления и отдел торговой недвижимости.\n \nС уважением,\n\nЮлия Токарева MRICS CCIM\nПартнер, Руководитель отдела\nОтдел стратегического консалтинга\n\nПрямой:   +7 495 799 9888 ext. 596190\nОфис:     +7 495 797 9600\nМоб.:      +7 985 222 7247\njulia.tokareva@cushwake.com\n\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""9/15/2021, 2:49:13 PM GMT+5"",""resolved"":""N/A""},{""text"":""​---------- Forwarded message ---------\nОт: Maxim Stryapunin <maxim@tango.vision>\nDate: ср, 15 сент. 2021 г. в 12:18\nSubject: tango. qr-navigation. it-marketing. asset management\nTo: <Julia.Tokareva@cushwake.com>\n\n\nДобрый день, Юлия.\n\nНаша компания, Tango Vision, ранее общалась с вашими коллегами из отдела аналитики и стратегического консалтинга по возможной потребности в 3D аналитике по отслеживанию реакции посетителей на ту или иную рекламу, либо яркую витрину торговой точки внутри торгового центра, с возможностью отслеживания посетил ли он данную торговую точку.\n\nНа текущий момент можем сообщить, что у нас есть возможность совместить IP-камеры, небольшой компьютер, сервер для накопления данных статистики и интерактивную карту объекта.\n\nДанное решение на наш взгляд позволит снимать данные о реакции посетителей на рекламу, либо витрину, определять демографию, гендер, примерный возраст. Также, в случае размещения второй камеры, сообщать посетил ли данный посетитель актуальный магазин, размещающий рекламу либо привлекательную витрину. Также можно снимать статистику по посещению актуального магазина посетителями при размещаемой рекламы и без нее соответственно.\n\nХотели бы выяснить может ли Cushman & Wakefield быть интересно данное направление? Есть ли по нему пожелания?\nЕсть ли по нему дополнительные предпочтения, такие как: получение общей демографии посетителей, сколько посетителей возвращается в ТЦ, гендерный состав ТЦ, сколько человек проводит времени в ТЦ, куда ходит?\n\nБудем признательны за ответ.\n________________________\nС наилучшими пожеланиями, \nМаксим Стряпунин \nСлужба сопровождения клиентов\nTango Vision \n maxim@tango.vision \n+7-922-12-904-12\nhttps://tango.vision/ru/ \n\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""9/15/2021, 2:41:03 PM GMT+5"",""resolved"":""N/A""},{""text"":""Отправлено на общую почту\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""9/15/2021, 2:40:04 PM GMT+5"",""resolved"":""N/A""},{""text"":""Михаил и его руководитель более не работают в компании\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""9/15/2021, 2:37:53 PM GMT+5"",""resolved"":""N/A""},{""text"":""---------- Forwarded message ---------\nОт: Maxim Stryapunin <maxim@tango.vision>\nDate: ср, 15 сент. 2021 г. в 09:49\nSubject: Re: tango. navigation. it-marketing. asset management\nTo: Mikhail Sokolov/RUS <Mikhail.Sokolov@cushwake.com>\nCc: Olga Yasko/RUS <Olga.Yasko@cushwake.com>, Pavel Shershnev <sales@tango.vision>\n\n\nМихаил, добрый день.\n\nПодскажите, пожалуйста, актуально ли для вас направление по 3D аналитике?\n\nМы несколько раз подходили к рассмотрению вашего кейса, и на текущий момент можем сообщить, что у нас есть возможность совместить IP-камеры, небольшой компьютер, сервер для накопления данных статистики и интерактивную карту объекта.\n\nДанное решение на наш взгляд позволит снимать данные о реакции посетителей на рекламу , либо витрину, определять демографию, гендер, примерный возраст, также в случае размещения второй камеры сообщать посетил ли данный посетитель актуальный магазин , размещающий рекламу , либо привлекательную витрину. Также можно снимать статистику по посещению актуального магазина посетителями при размещаемой рекламы и без нее соответственно.\n\nХотели бы выяснить может ли Cushman & Wakefield быть интересно данное направление? Есть ли по нему пожелания?\nЕсть ли по нему дополнительные предпочтения, такие как: получение общей демографии посетителей, сколько посетителей возвращается в ТЦ, гендерный состав ТЦ, сколько человек проводит времени в ТЦ, куда ходит?\n\nДля нормальной реализации данного проекта, нам кажется , необходимо провести пилотный проект: разместить на каких-то площадях две камеры, небольшой компьютер и подключиться к серверу для накопления данных и статистики. Есть ли у вас практика проведения пилотных проектов, можем ли мы это отдельно обсудить?\n\nБудем признательны за ответ.\n\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""9/15/2021, 2:37:41 PM GMT+5"",""resolved"":""N/A""},{""text"":""Максим, добрый вечер!\nПрошу прощения за долгий ответ, до конца недели нахожусь в командировке.\nЯ посмотрел материалы, поделился с коллегами, давайте договоримся в пятницу обсудить время звонка.\n\nС уважением, \n\nKind regards,\nMikhail Sokolov\n\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""6/23/2021, 12:42:55 AM GMT+5"",""resolved"":""N/A""},{""text"":""обновил вопросы на почту, жду ответа\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""6/22/2021, 6:19:55 PM GMT+5"",""resolved"":""N/A""},{""text"":""направил презентацию и предложение онлайн встречи\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""6/17/2021, 6:05:01 PM GMT+5"",""resolved"":""N/A""},{""text"":""общались на МАПИК 2021 , заинтересованы в снятие статистсики\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""6/17/2021, 6:04:36 PM GMT+5"",""resolved"":""N/A""}]","0", "53503412",14 h 52 m,53503412,14 h 52 m
h99t7r,"MALLTECH","https://malltech.ru/ \n\nИрина Приходько\nМенеджер проекта Планета, Пермь\nТел:  +7(495) 775-55-51  |\ni.prikhodko@malltech.ru\n\n",unqualified prospect,1618559789916,"4/16/2021, 12:56:29 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"Управляющие компании","[""CRM RUSSIA""]","Sales","","","{}","[{""text"":""направлено письмо с презентацией Ирине Приходько\n"",""by"":""tatiana@tango.vision"",""assigned"":false,""date"":""8/19/2021, 2:12:52 PM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
1wzpxed,"Глобал Вижен Холдинг","ХОЛДИНГ «GLOBAL VISION» СОЗДАН «05» НОЯБРЯ 2012 Г.\nИ ВХОДИТ В КОРПОРАЦИЮ «ВИКТОР И КО»\n\nПрезидентом Холдинга является Сурков Геннадий Викторович.\n\nОсновные направления деятельности\nХолдинга: реализация инвестиционных проектов, управление объектами коммерческой недвижимости, их эксплуатация.\n\nВ своей деятельности все компании Холдинга придерживаются высочайших стандартов качества менеджмента и деловой этики, используют многолетний опыт работы Корпорации, а так же международный опыт.",unqualified prospect,1639044789856,"12/9/2021, 3:13:09 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"Управляющие компании","[""CRM RUSSIA""]","Sales","","","{}","[{""text"":""выйти на приемную ГД\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""12/9/2021, 3:31:32 PM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
862jpm775,"Проспект групп","по Охта Молл и Эспланада",unqualified prospect,1682428760405,"4/25/2023, 6:19:20 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"Управляющие компании","[""CRM RUSSIA""]","Sales","","","{}","[{""text"":""по охта молл разобрались с SRV\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""4/28/2023, 3:11:16 PM GMT+5"",""resolved"":""N/A""},{""text"":""колл центр на аутсорсинге не знает Анны\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""4/27/2023, 4:50:52 PM GMT+5"",""resolved"":""N/A""},{""text"":""A.shaydyuk@prospectgroup.pro Анна Шайдак дали контакт на выставке NATMALL\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""4/25/2023, 6:20:42 PM GMT+5"",""resolved"":""N/A""}]","0", "193181",3 m,193181,3 m
861mawv8u,"ГК A101","Скандинавия\nПрокшино",unqualified prospect,1675417017858,"2/3/2023, 2:36:57 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"Управляющие компании","[""CRM RUSSIA""]","Sales","","","{}","[{""text"":""отправила письмо, покажет коллегам\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""2/3/2023, 7:05:46 PM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
32qa15m,"ATRIUM European Real Estate","Контакт с выставки NatMall",unqualified prospect,1664297423363,"9/27/2022, 9:50:23 PM GMT+5",1711587600000,"3/28/2024, 6:00:00 AM GMT+5",,"",null,"[{""title"":""image.png"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/ed0a4067-1252-443b-807b-656118f3c1c9/image.png""}]","[]","[]",null,"Управляющие компании","[""CRM RUSSIA""]","Sales","","","{}","[{""text"":""Лилит сейчас работает в Кузьминках, узнать у нее конакты Парк Хауса\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""9/25/2023, 7:03:39 PM GMT+5"",""resolved"":""N/A""},{""text"":""Письмо получено, будет изучать. Свяжется при необходимости. Еще раз подойти с вопросом о навигации в Парк Хаус\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""12/8/2022, 6:49:26 PM GMT+5"",""resolved"":""N/A""},{""text"":""Отправила Лилит предложение, связаться о получении\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""12/7/2022, 5:21:22 PM GMT+5"",""resolved"":""N/A""},{""text"":""Константин пришлет данные сотрудника маркетинга\n\nПочта моей коллеги из отдела маркетинга:\nLtonoyan@aere.com\n89167979662\nЗовут Лилит\n\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""12/7/2022, 5:14:06 PM GMT+5"",""resolved"":""N/A""},{""text"":""Пообщалась с Константином из отдела аренды, обещал передать мои контакты в маркетинг, так как там никто не берет трубку\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""12/7/2022, 4:12:17 PM GMT+5"",""resolved"":""N/A""},{""text"":""пока с общего не отвечают. поговорить по ТЦ Парк Хаус Сигнальный и другие\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""12/7/2022, 4:04:47 PM GMT+5"",""resolved"":""N/A""},{""text"":""Сергей Катсаль больше не работает. Через секретаря +7-495-232-42-64(65) соединяют с отделом маркетинга. Парк Хаус не имеет схемы на сайте и уточнить по навигации, крупные тц, позвонить попозже выяснить кто сейчас в маркетинге \n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""12/6/2022, 7:02:50 PM GMT+5"",""resolved"":""N/A""},{""text"":""@Maxim Stryapunin эта карточка была\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""11/21/2022, 3:46:38 PM GMT+5"",""resolved"":""N/A""},{""text"":""отправила предложение о сотрудничестве\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""9/27/2022, 10:10:06 PM GMT+5"",""resolved"":""N/A""}]","0", "2721557",45 m,2721557,45 m
32q9k67,"RentAggregator","https://rentaggregator.ru/\nКонтакт с выставки NatMall",unqualified prospect,1664294209318,"9/27/2022, 8:56:49 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"Управляющие компании","[""CRM RUSSIA""]","Sales","","","{}","[{""text"":""отправила предложение о сотрудничестве\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""9/27/2022, 9:47:11 PM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
34aftr7,"Ингка Сентерс Рус Оперэйшн","тв-ный\nПавел\nРаб. тел.\n+7 495 221-33-11\nEmail раб.\n...\nWeb\nhttp://ikea.com\nАдрес\nЛенинградская ул., вл. 39,стр. 5, г. Химки, Московская обл., 141400\n\n(Ленинградское ш., 4 км от МКАД)\nТекущее решение",unqualified prospect,1669280768760,"11/24/2022, 2:06:08 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"Управляющие компании","[""CRM RUSSIA""]","Sales","","","{}","[{""text"":""https://www.ingkacentres.com/ru-ru/contact-us/ подается через общую заявку, выбрать \""закупки\""\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""12/7/2022, 5:54:52 PM GMT+5"",""resolved"":""N/A""},{""text"":""не удается дозвониться\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""11/30/2022, 6:47:42 PM GMT+5"",""resolved"":""N/A""}]","0", "371596",6 m,371596,6 m
32hh4x0,"ДОВЕРЕНТ","Контакт с EXPO MALL\nУправление Недвижимостью",unqualified prospect,1664201033077,"9/26/2022, 7:03:53 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"Управляющие компании","[""CRM RUSSIA""]","Sales","","","{}","[{""text"":""Письмо Анастасия получила, переправила руководству. Я напомнила о нас в письме сегодня.\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""11/29/2022, 4:05:42 PM GMT+5"",""resolved"":""N/A""},{""text"":""У них есть своя разработка ПО по навигации. Ждет письмо, что бы показать руководству.\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""10/17/2022, 1:50:37 PM GMT+5"",""resolved"":""N/A""},{""text"":""отправила предложение осотрудничестве\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""9/27/2022, 5:09:37 PM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
37bt6a3,"Инпром-Эстейт","Группа ИНПРОМ ЭСТЕЙТ ведет свою деятельность с 2006 года, специализируется в сфере BTS-девелопмента, инвестирует средства в объекты качественной коммерческой недвижимости в регионах России и управляет ими. Головной офис Группы расположен в г. Таганроге.\nМиссия — возводить объекты, отвечающие современным требованиям безопасности, энергоэффективности, архитектуры и дизайна.\n Стратегия — сформировать к 2030 году сеть из 5 крупноформатных торговых комплексов (с совокупным значением GBA свыше 500 тыс. м² в городах РФ с населением от 250 тыс. человек).\nВ управлении Группы находятся объекты коммерческой недвижимости в 7 городах России площадью более 500 тыс. м². Каждый проект отличается индивидуальностью и высоким качеством исполнения. К работе над проектами привлекаются лучшие архитекторы, дизайнеры и строители, применяются новые технологии и экологически чистые материалы.\nГруппа ведет свою деятельность в соответствии с системой менеджмента качества по ISO 9001, использует инструменты бережливого производства, внедряет передовые отраслевые практики и опыт других успешных девелоперских компаний. ИНПРОМ ЭСТЕЙТ придерживается направления эволюционного, устойчивого роста и стабильного развития.",unqualified prospect,1669897972336,"12/1/2022, 5:32:52 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"Управляющие компании","[""CRM RUSSIA""]","Sales","","","{}","[{""text"":""На выставке NATMALL были холодные. Контакты не дали. Связаться попробовать самой. Оставила визитки, маркетинга не дали, холодные, закрытые. https://inprom-estate.ru/\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""4/17/2023, 7:47:09 PM GMT+5"",""resolved"":""N/A""},{""text"":""маркетинг не отвечает\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""12/9/2022, 1:23:49 PM GMT+5"",""resolved"":""N/A""},{""text"":""не берут , перезвонить\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""12/6/2022, 12:15:24 PM GMT+5"",""resolved"":""N/A""},{""text"":""выходил на Мармелад и Армада, решил еще позвонить в управляющую компанию, также позвонить АЙТИ шникам\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""12/1/2022, 5:42:37 PM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
2r5fwmg,"NEW LIFE Group","Вилла Рива (м. Преображенская площадь), БЦ East Gate (м. Щелковская), БЦ Сильвер Стоун (м. Свиблово), БЦ Nizhegorodsky (м. Нижегородская), БЦ Красный богатырь (м. Преображенская площадь), БЦ Смирновский (м. Нижегородская), БЦ Petrovsky (м. Белорусская), БЦ Stendhal (м. Комсомольская), БЦ Orlikov Plaza (м. Красные ворота), БЦ Рубин (м. Багратионовская), БЦ Center-T (м. Тульская), БЦ Agat (м. Электрозаводская), БЦ Cherry Tower (м. Новые Черемушки), БЦ Favorit (м. Нагорная), БЦ Au-room (м. Площадь Ильича), БЦ The Cube (м. Текстильщики), ТЦ Черёмушки (м. Новые Черемушки), БЦ Бронницы (м. Котельники), СК Сетунь (м. Парк Победы), БЦ Loft Ville (м. Павелецкая), БЦ Китай-Город (м. Китай-город), ТК Горбушкин Двор (м. Багратионовская)",unqualified prospect,1657628233132,"7/12/2022, 5:17:13 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"Управляющие компании","[""CRM RUSSIA""]","Sales","","","{}","[{""text"":""была потребность в навигации , но давно, более вопрос не стоял, нужны будете-позовем, нас зафиксировали, - отправил все на общий email\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""7/22/2022, 6:19:59 PM GMT+5"",""resolved"":""N/A""},{""text"":""не берут, перезвонить\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""7/21/2022, 7:37:39 PM GMT+5"",""resolved"":""N/A""},{""text"":""до понедельника никого в маркетинге нет\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""7/13/2022, 12:49:55 PM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
mv8cxu,"SIS Development","Группа компании «SISDevelopment» — это объединение компаний, активно развивающихся в сфере строительства и профессионального управления торговой недвижимостью. История создания группы компаний началась с основания консалтинговой компании «ShopInShop», ведущей свою деятельность \n\nТорговый центр , МФК ""Митино парк"", Гипермаркет ""Глобус"", Общая площадь застройки: 35, 783 м2, Площадь застройки МФК ""Митино парк"": 31 473м2, Общая площадь гипермаркета ""Глобус"": 28, 706м2\n\nТоргово развлекательный комплекс ""МАЙАМИ"", Общая площадь: 55, 500 м2\nПериод реализации: 2014 - 2016 гг., \n",unqualified prospect,1624274590820,"6/21/2021, 4:23:10 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"Управляющие компании","[""CRM RUSSIA""]","Sales","","","{}","[{""text"":""только если сами свяжутся. искать другие выходы на митино парк\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""6/8/2023, 7:20:02 PM GMT+5"",""resolved"":""N/A""},{""text"":""Здравствуйте!\n\nПрошу переслать это письмо в отдел маркетинга к моему предыдущему письму.\n\nДля примера как может визуально выглядеть наше решение:\nТЦ \""Охотный ряд\"" https://tango.vision/demos/ohotny-ryad.html\n\nЯ бы с радостью подготовила для вас коммерческое предложение, прошу вас для этого заполнить бриф по ссылке https://goto.tango.vision/tv/brief_ru\n\nДля оптимизации стоимости решения можно сократить количество киосков, оставив только на входах и у эскалаторов, а в остальных точках здания можно разместить таблички с QR кодами, посетители смогут использовать наш софт у себя в смартфоне через Web. Будет выглядеть так же ( ТЦ \""Охотный ряд\"" https://tango.vision/demos/ohotny-ryad.html)\n\nЕсли у вас возникнут вопросы, я с радостью на них отвечу. Спасибо за внимание и буду благодарна любой обратной связи от вас!\n\n\n С уважением,  \n\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""6/8/2023, 7:18:50 PM GMT+5"",""resolved"":""N/A""},{""text"":""Отправить письмо еще раз в отдел маркетинга везде уточнить что именно в маркетинг, секретарь просто ужасная\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""6/6/2023, 3:53:24 PM GMT+5"",""resolved"":""N/A""},{""text"":""какой статус? обнови дату\n"",""by"":""pavel@tango.vision"",""assigned"":""maya.goman@tango.vision"",""date"":""6/6/2023, 4:04:58 AM GMT+5"",""resolved"":false},{""text"":""Здравствуйте!\n\nМеня зовут Майя, я представляю компанию Tango.Vision. Я обратилась к вам, потому что я думаю, что наши продукты могут быть полезны для вашего бизнеса.\n\nTango.Vision - это разработчик инструментов, которые позволяют улучшить сервис и взаимодействие посетителей, арендаторов и администрации торгового центра. Наше решение включает в себя интерактивную 3D навигацию, доступную на смартфоне, сайте или информационном терминале, CMS для управления всеми цифровыми маркетинговыми каналами и автоматизацию процессов управления и эксплуатации здания.\n\nМы были финалистами в номинации \""Лучшее технологическое решение\"" на премии GLOBAL RETAIL REAL ESTATE AWARDS 2022, а наши клиенты также были победителями и финалистами этой премии. Среди наших клиентов: Центр Международной Торговли \""Технопарк Сколково\"", ТЦ \""Метрополис\"", ТРЦ \""Галерея\"", ТЦ \""Охотный ряд\"", ТРЦ \""OZ Mall\"", ТЦ \""Водный\"", ТРЦ \""Зеленопарк\"", ТРЦ \""Серебряный город\"", РЦ \""Место встречи, ТК \""Шоколад\"", ТРК \""Лето\"" и другие.\n\nПрикрепляю презентацию нашего решения интерактивной навигации для тц и моллов: https://docs.google.com/presentation/d/1BveoAy3UDV04TNOityQVYvxle-cHYi7vkLxnDZHNjlU/edit?usp=sharing\n\nВы можете ознакомиться с преимуществами нашего решения для маркетологов и владельцев тц и моллов в отдельной презентации: https://docs.google.com/presentation/d/1X3-OmajnmOxrLKl_UvCV5w7_0oL7F86eLcZnLeODA3g/edit?usp=sharing\n\nДля того, чтобы рассчитать стоимость отрисовки 3D-карты, необходимо знать количество объектов, участвующих в поиске (арендаторы). Если вы предоставите эти данные, мы сможем составить КП. Наше решение позволяет использовать 3D карту как 3D каталог здания для создания сайта, интегрировать навигацию в сайт, а также мы можем предоставить оборудование практически любой модели у наших партнеров.\n\nЕсли у вас возникнут вопросы, я с радостью на них отвечу. Спасибо за внимание и до связи!\n\nС уважением,  \n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""4/27/2023, 8:41:26 PM GMT+5"",""resolved"":""N/A""},{""text"":""У сисдевелопмент максимально неприветливетвый секретарь - писать общую почту \n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""4/27/2023, 5:28:18 PM GMT+5"",""resolved"":""N/A""},{""text"":""Попробовать позвонить по тц Митино Парк \n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""4/27/2023, 4:56:38 PM GMT+5"",""resolved"":""N/A""},{""text"":""приемная блокирует, отправляем презентацию на общую почту\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""6/21/2021, 5:55:17 PM GMT+5"",""resolved"":""N/A""}]","1", "13279187",3 h 41 m,13279187,3 h 41 m
fq4cqm,"Fort Group","https://fortgroup.ru/ru/\nпообщалась с отделом маркетинга и IT, отправила письма с презентацией в оба\n",unqualified prospect,1615884145968,"3/16/2021, 1:42:25 PM GMT+5",,"",,"",null,"[]","[]","[shopping_center_network]",null,"Управляющие компании","[""CRM RUSSIA""]","Sales","","","{}","[{""text"":""@Pavel Shershniov инициум\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""12/1/2021, 2:51:43 PM GMT+5"",""resolved"":""N/A""},{""text"":""Отказали 3 раза. ждём новых возможностей:)\n"",""by"":""tatiana@tango.vision"",""assigned"":false,""date"":""4/15/2021, 5:46:58 PM GMT+5"",""resolved"":""N/A""},{""text"":""Майя Золотова - отказ. \""нас полностью удовлетворяет текущий подрядчик\"". кто - отказалась назвать.\n"",""by"":""tatiana@tango.vision"",""assigned"":false,""date"":""3/30/2021, 3:59:46 PM GMT+5"",""resolved"":""N/A""},{""text"":""направила новую презентацию в маркетинг https://docs.google.com/presentation/d/1o7WRKzATNjvbqjN1rjIBZLvtTklrdDX6UjKtnEpPvJc/edit#slide=id.gca8fd2bc83_0_6\n"",""by"":""tatiana@tango.vision"",""assigned"":false,""date"":""3/25/2021, 8:51:34 PM GMT+5"",""resolved"":""N/A""},{""text"":""отказ от Светланы Титоренко. переделываю презентацию\n"",""by"":""tatiana@tango.vision"",""assigned"":false,""date"":""3/24/2021, 6:38:03 PM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
yrqzmq,"O1 Properties","Контакты\nМихаил Петраков Директор по информационным технологиям\n\nМы являемся одним из крупнейших профессиональных собственников офисной недвижимости класса А в Москве. Мы владеем и управляем портфелем из 12 бизнес-центров, общая площадь которых превышает 624 000 кв.м. В портфеле O1 Properties – знаковые проекты, которые стали настоящими точками притяжения на карте города. Мы не только создаем пространства, в которых бизнес работает успешно, но и развиваем городскую среду, открывая территорию объектов и их инфраструктуру для широкого использования.\n624 000 кв.м. - общая площадь портфеля\n478 000 кв.м. - чистая арендуемая площадь",unqualified prospect,1629985743054,"8/26/2021, 6:49:03 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"Управляющие компании","[""CRM RUSSIA""]","Sales","","","{}","[{""text"":""направлено обращение на общую почту (презентация)\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""8/26/2021, 10:15:17 PM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
weaq7c,"Сити УК","УК «СИТИ» оказывает комплекс услуг по управлению и эксплуатации здания, включающий в себя техническое обслуживание объекта и инженерных систем, проведение ремонта (текущего, капитального), обеспечение безопасности, юридическое и финансовое сопровождение, планирование расходов, работу с собственниками и арендаторами, страхование и управление рисками, подбор субподрядчиков, услуги клининга. Техническое обслуживание инженерных систем включает в себя: \nсоблюдение законодательных и нормативно-технических актов по эксплуатации инженерных систем, вводных устройств, мониторинг их технического состояния; техническое обслуживание, модернизацию, полную или частичную замену оборудования, включая планово-предупредительный ремонт и регламентные работы; работы по подготовке здания к сезонной эксплуатации;\nведение эксплуатационной и технической документации;\nпредставление интересов в городских энерго-, водоснабжающих и иных ресурсоснабжающих организациях.\n",unqualified prospect,1629440994199,"8/20/2021, 11:29:54 AM GMT+5",,"",,"",null,"[]","[]","[]",null,"Управляющие компании","[""CRM RUSSIA""]","Sales","","","{}","[]","0", "",,NaN,
