Task ID, Task Name,Task Content,Status,Date Created,Date Created Text,Due Date,Due Date Text,Start Date,Start Date Text,Parent ID,Attachments,Assignees,Tags,Priority,List Name,Folder Name/Path,Space Name,Time Estimated,Time Estimated Text,Checklists,Comments,Assigned Comments,Time Spent,Time Spent Text,Rolled Up Time,Rolled Up Time Text
wkv9nq,"Попасть в список практик от АСИ Смартека","https://smarteka.com/practices?name=%D0%B7%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5\n",backlog,1629461688206,"8/20/2021, 5:14:48 PM GMT+5",1727254800000,"9/25/2024, 2:00:00 PM GMT+5",1727251200000,"9/25/2024, 1:00:00 PM GMT+5",null,"[]","[Paul Hornet]","[]",3,"BizDev Research","","BizDev & PR","","","{}","[]","0", "",,NaN,
8692thfjw,"Research data","Review the papers from Gary",backlog,1695634208615,"9/25/2023, 2:30:08 PM GMT+5",1723770000000,"8/16/2024, 6:00:00 AM GMT+5",1723770000000,"8/16/2024, 6:00:00 AM GMT+5",null,"[{""title"":""Research data.html"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/9b314801-f861-40e0-bb09-36a77a8947cd/Research%20data.html""}]","[Paul Hornet]","[]",null,"BizDev Research","","BizDev & PR","","","{}","[]","0", "",,NaN,
gh303z,"Разведка по цене, 20-30% вкусно, 50% подозрительно","null",backlog,1617199840947,"3/31/2021, 7:10:40 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"BizDev Research","","BizDev & PR","","","{}","[]","0", "",,NaN,
gh2zz2,"Изучить сайты WMS систем, какие фичи, УТП, клиенты?","null",backlog,1617199804059,"3/31/2021, 7:10:04 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"BizDev Research","","BizDev & PR","","","{}","[]","0", "",,NaN,
gq7qjv,"Найти все профильные мероприятия, занести в календарь","Мероприятия связанные с коммерческой недвижимостью\n\nтипа\nhttp://forcities.ru/\n\n",backlog,1617710118266,"4/6/2021, 4:55:18 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"BizDev Research","","BizDev & PR","","","{}","[]","0", "",,NaN,
gq6wbf,"Найти все компании, консультирующие ТЦ в РФ","Надо найти всех российских консультантов ТЦ, пример \nhttps://www.facebook.com/mallsideclub (https://www.mallside.ru/) (это обычно выходцы из нижеуказанных международных компаний)\n\nЛидеры рынка:\n1) Knight Frank\n2) JLL\n3) Colliers\n4) Cushman Wakefield and Рябокобылко\nУ всех свои сильные стороны\nKF в РМ и сдаче Московских ТЦ и складах, jll в исследованиях и офисах, Колиерс в РМ тц и жилье, сбре исследования, FM и брокеридж тц регионов, Кушман хорошо раьотает в снг и в принципе подсдулся\nМаккинзи, PwC и ey вообще не про тц скорее в целом про стратегию\n\nhttps://innoagency.ru/\nhttps://www.arendator.ru/\n\n\n",backlog,1617706097877,"4/6/2021, 3:48:17 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"BizDev Research","","BizDev & PR","","","{}","[{""text"":""часть компаний есть у Татьяны. скооперироваться с ней во время праздничных дней\n"",""by"":""evgeniya.lukich@tangovision.ru"",""assigned"":false,""date"":""4/30/2021, 1:48:57 AM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
2dkr597,"Make contact with https://www.centralretail.com/en/home","https://blockchain.news/news/thai-retail-giant-introduce-crypto-coin-its-shopping-malls",backlog,1651359432733,"5/1/2022, 3:57:12 AM GMT+5",,"",,"",null,"[]","[]","[]",null,"BizDev Research","","BizDev & PR","","","{}","[]","0", "",,NaN,
jb9gvf,"Сбор информации о конкурентах","здесь на второй закладке сохраняю ссылки на сайты конкурентов и интересные статьи о решениях по навигации\nhttps://docs.google.com/spreadsheets/d/1tRURf3ZAsVdVN0gBbWDCuUkJniq_KcettScG_VtQleU/edit#gid=1042803946\n",in progress,1620283223058,"5/6/2021, 11:40:23 AM GMT+5",,"",,"",null,"[]","[]","[]",null,"BizDev Research","","BizDev & PR","","","{}","[]","0", "",,NaN,
kx59xe,"Поискать решения для кладбищ, интерактивные карты в первую очередь","пример\n \nЕсть такое\n",in progress,1622666345253,"6/3/2021, 1:39:05 AM GMT+5",,"",,"",null,"[]","[]","[]",null,"BizDev Research","","BizDev & PR","","","{}","[]","0", "",,NaN,
j33qeh,"Создать план PR активностей","https://docs.google.com/spreadsheets/d/1Qz3ZLeW3fSCg24CIXX-42T-tygYhx0Di/edit#gid=1227555656\n",Closed,1619776326420,"4/30/2021, 2:52:06 PM GMT+5",,"",,"",null,"[]","[Tatiana Leontieva,Anastasia Stepanova,Ksenia Izotova]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
1ydc0cx,"Подать заявку на MAPIC ""Лучшие технологии и инновации в ритейле""","https://www.mapic-russia.ru/ru-ru/about/awards.html",Closed,1640199337063,"12/22/2021, 11:55:37 PM GMT+5",1643331600000,"1/28/2022, 6:00:00 AM GMT+5",,"",null,"[]","[Paul Hornet]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
26f1b8c,"Apply to https://urbantechchallengers.com/","null",Closed,1645516390244,"2/22/2022, 12:53:10 PM GMT+5",1650330000000,"4/19/2022, 6:00:00 AM GMT+5",1649984400000,"4/15/2022, 6:00:00 AM GMT+5",null,"[]","[Boris Sedov,Andrey,Paul Hornet]","[]",null,"PR","","BizDev & PR","14400000","4 h ","{}","[{""text"":""Вот эту презу закидывал\nhttps://docs.google.com/presentation/d/1AYMabU1hmp8QaBXlPFmUiS_dCRnyb8Pgaaj3o5hMZ0I/edit#slide=id.g1221255d103_0_74\n"",""by"":""pavel@tango.vision"",""assigned"":false,""date"":""4/20/2022, 12:11:20 AM GMT+5"",""resolved"":""N/A""},{""text"":""Congratulations for completing your entry submission\nYou're now in the running for consideration.\n\n"",""by"":""pavel@tango.vision"",""assigned"":false,""date"":""4/20/2022, 12:10:55 AM GMT+5"",""resolved"":""N/A""},{""text"":""@Boris Sedov @Andrey надо подать зявку в понедельник\nДавайте в пятницу обсудим контент\n"",""by"":""pavel@tango.vision"",""assigned"":false,""date"":""4/14/2022, 12:54:45 AM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
2jza79v,"Подать заяву на GRREAT","Надо подать заявку на премию\nЛУЧШЕЕ ТЕХНОЛОГИЧЕСКОЕ РЕШЕНИЕ\nНа данную номинацию могут выдвигаться сервисы и технологические решения для управляющих компаний, покупателей и арендаторов торговых центров, внедрённые на каком-либо объекте в период 2021-2022 гг.\nhttps://grre.at/#nomination\n\n\nhttps://docs.google.com/document/u/3/d/1IcLJQUABP7jVzdE_MS1bR8yCz9JwBmty/",Closed,1654513417051,"6/6/2022, 4:03:37 PM GMT+5",1664931600000,"10/5/2022, 6:00:00 AM GMT+5",1662339600000,"9/5/2022, 6:00:00 AM GMT+5",null,"[{""title"":""Премия GRREAt 2022.html"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/3e515728-7fd4-40c7-aae8-c77cf9fbb5b6/%D0%9F%D1%80%D0%B5%D0%BC%D0%B8%D1%8F%20GRREAt%202022.html""},{""title"":""Заявка Блок 4.docx"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/a4ddd119-9ca6-4ff7-b4ad-4b554866c5c5/%D0%97%D0%B0%D1%8F%D0%B2%D0%BA%D0%B0%20%D0%91%D0%BB%D0%BE%D0%BA%204.docx""}]","[Paul Hornet]","[]",null,"PR","","BizDev & PR","28800000","8 h ","{}","[{""text"":""01 марта-22 сентября: прием заявок от номинантов\n26-27 сентября: анкеты номинантов и форма для голосования отправляется членам жюри\n3-7 октября: первый этап, голосование членов жюри, результат – выбор из лонг-листа трех финалистов премии в каждой из номинаций\n10 октября: публикация списка финалистов премии\n8-9 ноября: второй этап, голосования комитетов жюри, определение победителей. Всех финалистов обязательно приглашаем на защиту\n18 ноября: Торжественная церемония вручения наград\n\n"",""by"":""maxim.tokarevskikh@tango.vision"",""assigned"":false,""date"":""9/28/2022, 1:49:33 AM GMT+5"",""resolved"":""N/A""},{""text"":""Шаблон заявки здесь\nНадо указать: оценочную эффективность, дату, подпись.\n+ нужна презентация продукта\n"",""by"":""maxim.tokarevskikh@tango.vision"",""assigned"":""pavel@tango.vision"",""date"":""9/20/2022, 4:49:24 PM GMT+5"",""resolved"":true},{""text"":""подать заявку через сайт нет возможности - сайт не работает.\nВалерий Лошаков перенаправил к \nРУКОВОДИТЕЛЬ ПРОЕКТА\nОЛЕГ ОВЧИНИКОВ\n+79262204090\nOVCHINNIKOV@GRRE.AT\nОтправил ему запрос на участие\n"",""by"":""maxim.tokarevskikh@tango.vision"",""assigned"":false,""date"":""9/20/2022, 12:13:26 PM GMT+5"",""resolved"":""N/A""}]","0", "2047214",34 m,2047214,34 m
32pyw3c,"Питч практика онлайн","https://us06web.zoom.us/j/81594431209?pwd=UWpvYnFrazBnWFlnSE9iUWJIVkd6dz09",Closed,1667217145297,"10/31/2022, 4:52:25 PM GMT+5",1667460600727,"11/3/2022, 12:30:00 PM GMT+5",1667458800000,"11/3/2022, 12:00:00 PM GMT+5",32pyvyj,"[]","[Paul Hornet]","[]",null,"PR","","BizDev & PR","1800000","30 m","{}","[]","0", "1800000",30 m,1800000,30 m
32pyw59,"Сделать подводку в питчу","null",Closed,1667217185131,"10/31/2022, 4:53:05 PM GMT+5",1667401200000,"11/2/2022, 8:00:00 PM GMT+5",1667368800000,"11/2/2022, 11:00:00 AM GMT+5",32pyvyj,"[]","[Paul Hornet]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "1800000",30 m,1800000,30 m
395695z,"Сходить на репетицию питча на сцене","null",Closed,1667505664159,"11/4/2022, 1:01:04 AM GMT+5",1667825400000,"11/7/2022, 5:50:00 PM GMT+5",1667821800000,"11/7/2022, 4:50:00 PM GMT+5",32pyvyj,"[]","[Paul Hornet]","[]",3,"PR","","BizDev & PR","","","{}","[]","0", "10800000",3 h ,10800000,3 h 
32pyvyj,"Стартхаб Demoday 2022","null",Closed,1667217071115,"10/31/2022, 4:51:11 PM GMT+5",,"",,"",null,"[]","[Pavel Shershnev,Paul Hornet]","[]",null,"PR","","BizDev & PR","1800000","30 m","{}","[]","0", "",,NaN,
861ma1dnk,"Отправить зявку на конкурс Natmall","https://natmall.ru/natmall-awards\n\nПринимаем анкеты до 3 февраля включительно на почту salesteam@natmall.ru",Closed,1675069773958,"1/30/2023, 2:09:33 PM GMT+5",1675213200000,"2/1/2023, 6:00:00 AM GMT+5",1675213200000,"2/1/2023, 6:00:00 AM GMT+5",null,"[]","[Paul Hornet]","[]",null,"PR","","BizDev & PR","3600000","1 h ","{}","[]","0", "",,NaN,
32pywza,"Подготовить контент для терминала","null",Closed,1667217580338,"10/31/2022, 4:59:40 PM GMT+5",,"",,"",32pyvyj,"[]","[]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
8694rjnd3,"Проверить лицензии компонентов платформы","",backlog,1717661943444,"6/6/2024, 1:19:03 PM GMT+5",1718434800000,"6/15/2024, 12:00:00 PM GMT+5",1718434800000,"6/15/2024, 12:00:00 PM GMT+5",1vc7r50,"[{""title"":""image.png"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/a404cbc5-f352-4cfb-84ce-c491718e24e0/image.png""},{""title"":""image.png"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/928b498e-fd2e-46d4-88c9-507aca7ccecb/image.png""}]","[Anatoly Generalov]","[]",3,"PR","","BizDev & PR","","","{}","[{""text"":""@Pavel Shershniov тебе срочно нужно? тут надо поразбираться\n"",""by"":""anatoly.generalov@tangovision.ru"",""assigned"":false,""date"":""6/24/2024, 12:34:26 PM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
gh30gq,"Прописать в договоре, что мы можем делать пресс релизы о новых фичах и просить упоминания в пресс релизах ТЦ","null",backlog,1617199924906,"3/31/2021, 7:12:04 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
nq7b2p,"Первые шаги; важные вехи в развитии стартапа","3323===?====?)==(=76=)7())(/?/!!?https://media.tenor.com/Xe9S5o_hw-=((8888!sAAAAM/happy-birthday-happy-birthday-to-you.gif https://media.tenor.com/Xe9S5o_hw-sAAAAM/happy-birthday-happy-birthday-to-you.gif https://media.tenor.com/Xe9S5o_hw-sAAAAM/happy-birthday-happy-birthday-to-you.gif https://media.tenor.com/Xe9S5o_hw-sAAAAM=)))(/8(:?8)):8/=)89(78677/happy-birthday-happy-birthday-to-you.gif https://media.tenor.com/Xe9S5o_hw-sAAAAM/happy-birthday-happy-birthday-to-you.gif )8!!?))(=))===?))/=9()6)(=()8?)://media.tenor.com/olQQ8GOU2YwAAAAM/hhgf.gif or.com/olQQ8GOU2YwAAAAM/hhgf.gif https://media.tenor.com/olQQ8GOU2YwAAAAM/hhgf.gif +==(-6_9",backlog,1625644609574,"7/7/2021, 12:56:49 PM GMT+5",,"",,"",n1a19r,"[]","[]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
jt5f7g,"Подписать Заявка на получение фин средств","https://drive.google.com/file/d/1hguIm4kMTRDQ8vbzqePPSUhZZ4X5GLWr/view?usp=sharing\n",backlog,1620889245786,"5/13/2021, 12:00:45 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
nq7b1c,"Какая миссия стартапа?","null",backlog,1625644596751,"7/7/2021, 12:56:36 PM GMT+5",,"",,"",n1a19r,"[]","[]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
nq7aje,"Награды, победы (название конкурса, год участия, место)","null",backlog,1625644510416,"7/7/2021, 12:55:10 PM GMT+5",,"",,"",n1a19r,"[]","[]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
nd9wpr,"Самые крупные и успешные кейсы (какую задачу ставили и какое нашли решение + отзыв клиента).","null",backlog,1625154095191,"7/1/2021, 8:41:35 PM GMT+5",,"",,"",n1a19r,"[]","[]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
nd9w3f,"Какие праздники есть у стартапа? (день рождения, новый год и.т.д.)","Официальный день регистрации ООО ""Танго Вижен"" - 13 августа 2019\n",backlog,1625154041637,"7/1/2021, 8:40:41 PM GMT+5",,"",,"",n1a19r,"[]","[]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
nd9w2b,"Какая корпоративная философия? (какие общие взгляды у стартапа и сотрудников)","null",backlog,1625154029942,"7/1/2021, 8:40:29 PM GMT+5",,"",,"",n1a19r,"[]","[]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
nd9vz7,"Почему Вам важны социальные проекты?","null",backlog,1625154006596,"7/1/2021, 8:40:06 PM GMT+5",,"",,"",n1a19r,"[]","[]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
nd9wc0,"Есть ли у вас образовательные мероприятия для сотрудников?","null",backlog,1625154066239,"7/1/2021, 8:41:06 PM GMT+5",,"",,"",n1a19r,"[]","[]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
nd9w7z,"Есть ли у вас в офисе какие-либо правила? (дресс-код, традиции)","null",backlog,1625154054722,"7/1/2021, 8:40:54 PM GMT+5",,"",,"",n1a19r,"[]","[]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
nd9wfc,"Как выглядит идеальный день сотрудника Tango Vision?","null",backlog,1625154076199,"7/1/2021, 8:41:16 PM GMT+5",,"",,"",n1a19r,"[]","[]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
2r5ff8a,"Предоставление информации для каталога АИМ","",backlog,1657621762671,"7/12/2022, 3:29:22 PM GMT+5",1726736400000,"9/19/2024, 2:00:00 PM GMT+5",1726732800000,"9/19/2024, 1:00:00 PM GMT+5",null,"[{""title"":""Примеры описаний для каталога.pdf"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/398f9b26-87dc-4993-9d7e-483a632e2b32/%D0%9F%D1%80%D0%B8%D0%BC%D0%B5%D1%80%D1%8B%20%D0%BE%D0%BF%D0%B8%D1%81%D0%B0%D0%BD%D0%B8%D0%B9%20%D0%B4%D0%BB%D1%8F%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%D0%B0.pdf""},{""title"":""Описание продукта для каталога (2).docx"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/e76221df-bf72-4389-96f1-28447dcf71e9/%D0%9E%D0%BF%D0%B8%D1%81%D0%B0%D0%BD%D0%B8%D0%B5%20%D0%BF%D1%80%D0%BE%D0%B4%D1%83%D0%BA%D1%82%D0%B0%20%D0%B4%D0%BB%D1%8F%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%D0%B0%20(2).docx""},{""title"":""Предоставление информации для каталога.html"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/c0305051-fef3-4ed9-8f61-b23c43d9a51b/%D0%9F%D1%80%D0%B5%D0%B4%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D0%B8%20%D0%B4%D0%BB%D1%8F%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%D0%B0.html""}]","[Paul Hornet]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
wtmcpp,"Сделать видео ролик про проект","Примеры конкурентов\n    \n",backlog,1629725350347,"8/23/2021, 6:29:10 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
862kacm8m,"Заполнить профиль в https://www.aecplustech.com/tools/tango-vision","",backlog,1692597902324,"8/21/2023, 11:05:02 AM GMT+5",,"",,"",null,"[]","[]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
j791jz,"конференция ""Маркетинг торговых центров""","https://retail.expors.ru/\n",completed,1620121534738,"5/4/2021, 2:45:34 PM GMT+5",,"",,"",null,"[]","[Tatiana Leontieva]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
jt5fyx,"обновить презентацию","проверить с Пашей\nуточнить чьё имя указать (Маши или Тани)\n",completed,1620889538056,"5/13/2021, 12:05:38 PM GMT+5",,"",,"",null,"[]","[Paul Hornet]","[]",null,"PR","","BizDev & PR","","","{}","[{""text"":""обновила некоторые слайды\nhttps://drive.google.com/file/d/1-n3EvZHaeWyWbjG0fWvJitOY61E08IJe/view?usp=sharing\n\n\n"",""by"":""evgeniya.lukich@tangovision.ru"",""assigned"":false,""date"":""5/13/2021, 8:43:58 PM GMT+5"",""resolved"":""N/A""}]","0", "9244815",2 h 34 m,18489630,5 h 8 m
nd9vwz,"Фото главных лиц и их биография","  о ком, кроме тебя будем писать?\n",in progress,1625153982536,"7/1/2021, 8:39:42 PM GMT+5",,"",,"",n1a19r,"[]","[Paul Hornet]","[]",null,"PR","","BizDev & PR","","","{}","[]","0", "",,NaN,
n1a19r,"Заполнить документ по пресс-киту","null",next,1624535003114,"6/24/2021, 4:43:23 PM GMT+5",1754182800000,"8/3/2025, 6:00:00 AM GMT+5",1751245200000,"6/30/2025, 6:00:00 AM GMT+5",null,"[{""title"":""Пресс-кит"",""url"":""https://docs.google.com/document/d/1KuNqtSAYTTeFjXSHeZLudTbTf7mcizyO5QPD9Xf7q_M/edit?usp=drive_web""}]","[Anna Travina,Paul Hornet]","[]",null,"PR","","BizDev & PR","14400000","4 h ","{}","[{""text"":""@Anna Travina посмотри сабтаски, нам надо будет к следующему году это всё подготовить, может быть какие-то другие вопросы тоже заранее прописать, чтобы с журналистами общаться.\n"",""by"":""pavel@tango.vision"",""assigned"":false,""date"":""11/28/2023, 6:20:34 AM GMT+5"",""resolved"":""N/A""},{""text"":""Логотип;\nФирменные цвета (код);\nотправила Ксении Изотовой 21/07/21\n"",""by"":""evgeniya.lukich@tangovision.ru"",""assigned"":false,""date"":""7/21/2021, 8:38:48 PM GMT+5"",""resolved"":""N/A""}]","0", "918927",15 m,11027124,3 h 4 m
344pkzg,"Попасть на Единую карту цифровых экосистем Москвы","https://ict.moscow/projects/ecosystems/?ecosystemType=b2b",next,1669047896474,"11/21/2022, 9:24:56 PM GMT+5",1726747200000,"9/19/2024, 5:00:00 PM GMT+5",1726732800000,"9/19/2024, 1:00:00 PM GMT+5",null,"[]","[Paul Hornet]","[]",null,"PR","","BizDev & PR","10800000","3 h ","{}","[]","0", "",,NaN,
